draw,r,mean_fisher_z
159,0.12428208707127855,0.12492797211942687
160,0.10371007533449525,0.10408432107783351
161,0.1380461883151497,0.13893325731920037
162,0.13123960672535137,0.13200097362888877
163,0.15421050835110853,0.1554506729378838
164,0.1714663920204733,0.173177084325766
165,-0.06525684668042761,-0.06534971521972098
166,0.2857574220532961,0.2939403037617139
167,0.18835883957273947,0.1906350929980675
168,0.04558758751597392,0.04561920742237814
169,0.042798785127440335,0.04282494591053163
170,0.09993495975580119,0.10026965094622821
171,0.1817131114689263,0.18375372971106577
172,0.23397629210632745,0.23839193626739813
173,0.13513561302288274,0.1359673445188815
174,0.14368845080003828,0.14468976618160678
175,0.11767062880440773,0.11821828988695304
176,0.11751226405487424,0.11805770460419876
177,0.0795200930914589,0.07968834556592894
178,0.14579486338774664,0.14684125361148007
179,0.06140815134866861,0.06148551571606675
180,0.09417652866727491,0.09445644383303353
181,0.10077201491565427,0.10111522175087949
182,0.091034467565296,0.09128720131228518
183,0.1357155435984608,0.13655810979904287
184,0.19178096254741675,0.1941854833738876
185,0.002229188886840979,0.002229192579342204
186,0.14258865557515898,0.1435669661830496
187,0.0406505866221431,0.04067300014318535
188,0.01489821618918207,0.014899318589687235
189,0.17348485824380505,0.17525743735368499
190,0.22909699965223757,0.233236238330293
191,0.2238211231624287,0.22767515308863254
192,0.23593515321835934,0.24046525402828978
193,0.06333806615819011,0.06342296861217582
194,0.2006993092529877,0.20346110746402457
195,0.22013298223051342,0.22379585925294274
196,0.10401255625935403,0.10439010050063426
197,0.07682780560566851,0.07697950221128558
198,0.19200868438349578,0.19442191134571013
199,0.06539502032785326,0.06548848104743095
200,0.15970200224309022,0.16108088415985639
201,0.10472210054328525,0.10510745866797275
202,0.10760374301588292,0.10802195122998795
203,0.14383404278108897,0.14483843065564353
204,0.07585602864375503,0.07600202836675826
205,0.14715938834597192,0.14823569736039308
206,0.10529007378049204,0.10568176437589541
207,0.049966225514551314,0.05000787020251839
208,0.17388497054812896,0.17566999506557446
209,0.09383868632712299,0.0941155892105666
210,0.11329443859039247,0.11378294144877692
211,0.131454965916968,0.13222011344555187
212,0.06079994708044046,0.06087503206297326
213,0.05797098214794236,0.05803605317250005
214,0.157424321396576,0.15874445915609053
215,0.19059617753400607,0.1929557475769736
216,0.13414937676183966,0.13496289897753205
217,0.0770382421955406,0.07719119172661017
218,0.03410593093276205,0.03411916434138063
219,0.09788078378136086,0.09819518014883927
220,0.14370267005408907,0.14470428523100187
221,0.13654173677467724,0.1373999022890133
222,0.0794285950945655,0.07959626597851598
223,0.11114643083581158,0.111607537020476
224,0.06693039747788045,0.06703060917787068
225,0.10991883447459716,0.11036475687517296
226,0.12925398122109524,0.12998108150599222
227,0.04087944247184712,0.040902236936484565
228,0.2173588755654835,0.22088233903846616
229,0.09900362959816071,0.09932901392293296
230,0.22350580464337685,0.22734322999915865
231,0.17613400311854888,0.1779900893281626
232,0.03545957318091768,0.03547444647180132
233,-0.017666956749626518,-0.01766879517211928
234,0.10191258238300456,0.10226762482930854
235,0.06599068829176609,0.06608673080675104
236,0.05053821195499079,0.05058130474467783
237,0.1273928526774308,0.1280887922427228
238,0.233119266777276,0.2374854679497311
239,0.20539899982935902,0.20836290460880283
240,0.24494328874268492,0.2500261979872175
241,0.21488432908343896,0.21828654521442067
242,0.12605507652496628,0.12672918194246846
243,0.16138687651444036,0.16281033463431496
244,0.11289110177049023,0.11337437912122963
245,0.12400643934396097,0.12464800966541231
246,0.10924724035477619,0.10968499990636557
247,0.13944282083284606,0.14035730301975474
248,0.1923723231338361,0.19479949705586683
249,0.052553174626642676,0.05260163604358302
250,0.08513415109908122,0.08534072929691622
251,0.12617569073356544,0.12685174553621356
252,0.07582471357978943,0.07597053214401638
253,0.2894573278074214,0.29797386380520424
254,0.14360558808421514,0.14460515761308418
255,0.16584782006726795,0.1673939941070762
256,0.11866797882813215,0.11922976421091515
257,0.13045541221230805,0.13120311894564157
258,0.18363554206747862,0.18574252699231192
259,0.14933877636410212,0.15046406084546807
260,0.22227079020037593,0.2260436534416498
261,0.1558837104467052,0.15716508936860535
262,0.09008828114519257,0.0903331906312045
263,0.13535089465255584,0.13618663717389906
264,0.17392298004145387,0.17570918991269918
265,0.19145000760692463,0.19384191375799936
266,0.07499658692737737,0.0751376691457938
267,0.09775695894570155,0.09807015904462837
268,0.030659465771022777,0.030669077854483404
269,0.11535463912258498,0.11587042639582205
270,0.1428230127448042,0.14380619524294494
271,0.1609091946447456,0.16231991725778716
272,0.13706310563508606,0.1379312146208348
273,0.17991652148295098,0.18189641615246807
274,0.12703231265758155,0.12772232160928715
275,0.08001281458662733,0.0801842221791454
276,0.07583775457532897,0.07598364856390304
277,0.12448674797521236,0.1251358491907744
278,0.10263995129549178,0.10300268280153617
279,0.1207053171943933,0.12129671214312389
280,0.12069059275074008,0.12128177002271504
281,0.17240959782822152,0.17414902333038793
282,0.1307791933663921,0.13153251997415258
283,0.11713637493626727,0.11767656915291212
284,0.09513524602138558,0.0954238287786194
285,0.08737543618484024,0.08759881526620822
286,0.22604778721072125,0.2300204813920976
287,0.03318664586463645,0.033198837331043674
288,0.011659754905122574,0.011660283329004088
289,0.15259265261441535,0.15379382785201595
290,0.12347244713238019,0.12410571410894726
291,0.02790334941388149,0.027910594619369813
292,0.0995856482877018,0.09991682814010618
293,0.1039115598303423,0.1042880005642381
294,0.08976955354266303,0.09001186439304337
295,0.14498799797102915,0.14601696375650486
296,0.1859773690686971,0.18816716495151925
297,0.06258329785307434,0.0626651964255881
298,0.16608073248782432,0.16763350361242418
299,-0.009439890607727148,-0.009440171023766724
300,0.10006373062586436,0.10039972251513309
301,0.11948630959657247,0.12005986533624512
302,0.05986219511336772,0.05993385429117166
303,0.14554702145295068,0.1465880384434685
304,0.17600131530895344,0.1778531566292367
305,0.2576520838730357,0.26359190658942006
306,0.1820221458659756,0.1840733353336385
307,0.14743081982727044,0.14851314837857751
308,0.23514939748547553,0.23963334372279899
309,0.13060016018718226,0.13135037581005557
310,0.03593051906963323,0.03594599318406839
311,0.13170211047312252,0.13247161217843523
312,0.18256159783757764,0.18463132965411136
313,0.03330505681830827,0.03331737930771669
314,0.1290926402044457,0.1298170027121803
315,0.19739226830965367,0.20001763515684917
316,0.024318123968862907,0.024322919349494185
317,0.0734449303672392,0.07357741727339911
318,0.044910942286966314,0.04494117389637367
319,0.1820056798530695,0.18405630512588117
320,0.15980246479121119,0.16118397773615253
321,0.06076696131349295,0.060841923973939865
322,0.2898103693925959,0.29835923317113877
323,0.11302462411538002,0.11350962716082479
324,0.06682130600167727,0.06692102761119947
325,0.10723516615969825,0.10764907173556085
326,0.06046285737404608,0.060536698582975355
327,0.08968202615280414,0.08992362662580146
328,0.06481735176031891,0.06490835340948829
329,0.11285055925724351,0.11333331343838952
330,0.1749473854008953,0.17676574381034701
331,0.1586968306814836,0.16004957452251248
332,0.008488157111434101,0.008488360974123251
333,0.21888169125416287,0.22248122440017784
334,0.06823579440265459,0.06834199601870952
335,0.18237505440350216,0.18443836140123257
336,0.07980403451143835,0.07997410040074918
337,0.012088351894140035,0.012088940762346402
338,0.07423343177332754,0.07437024137659277
339,0.03370056889413114,0.03371333582555215
340,0.08888469971337067,0.0891198931659566
341,0.1374817464493389,0.13835789570013837
342,0.16030499887515368,0.16169972380066497
343,0.08564371686758802,0.08585403774738605
344,0.16349033582077765,0.1649708015535392
345,0.17011551046502968,0.1717856139705395
346,0.1774240389555692,0.17932174056998548
347,0.14376714524621312,0.1447701205629162
348,0.16808975078679955,0.16970022020123116
349,0.2316216301758045,0.23590234884556013
350,0.22041292683722288,0.2240900794786585
351,0.16861223136767942,0.1702379409062094
352,0.048207087584190136,0.04824448293165373
353,0.07491461910257476,0.07505523819563974
354,0.14761769341399256,0.14870417945278736
355,0.20233885164091306,0.2051700503680098
356,0.11927422441192247,0.1198447138880027
357,0.26823516650329127,0.2749611918568002
358,0.14332367094438156,0.14431731608815626
359,0.15973857956167822,0.16111841901402343
360,0.09571371138758537,0.0960076099746882
361,0.17770925830274723,0.17961624563913042
362,0.012566347842940412,0.01256700936925968
363,0.1824083064520602,0.18447275770207855
364,0.1140017465642554,0.11449950450290751
365,0.14051984916684201,0.14145585739327177
366,0.0666107922507246,0.06670957266689512
367,0.0862965037297643,0.08651168521387678
368,0.2568302368678559,0.2627118216469236
369,0.17349295072581897,0.17526578096505113
370,0.041673304141979874,0.04169745349011622
371,0.17078813900688286,0.17247836974640965
372,0.2560985540763372,0.26192862483432316
373,0.09336415542677952,0.0936368640818827
374,0.2699492264926984,0.2768090575201788
375,0.17957643968645962,0.18154497986848012
376,0.25040918258887795,0.2558493209686977
377,0.10514560025814579,0.10553567351153195
378,0.19425121031726642,0.19675132356461564
379,0.2541441391090193,0.2598381462420851
380,0.09483011703826848,0.09511592194694848
381,0.10097246062836425,0.10131772800765085
382,0.14175321424686918,0.14271429002041192
383,-0.04969894068224842,-0.049739919971456256
384,0.17355445697840957,0.17532919669548055
385,0.12313499039593685,0.12376304753253728
386,0.25662045581020915,0.2624872388038846
387,0.15720125338994578,0.15851573073455824
388,0.1989686305289119,0.2016584412350294
389,0.07020704257433054,0.07032273576617497
390,0.04579424706448229,0.045826299309061895
391,0.17701011210784823,0.17889439246706454
392,0.15334570372274048,0.15456492227785834
393,-0.017260111504609904,-0.01726182580598996
394,0.15965688404088715,0.1610345854552877
395,0.11795947218198449,0.11851119895768147
396,0.10014516922720111,0.10048198546538899
397,0.08871617022267245,0.08895002416994516
398,0.1104047057314398,0.11085659692393142
399,0.029526172677207002,0.02953475742345668
400,0.17566855424103797,0.17750977903529697
401,0.1616584547976866,0.16308918808654446
402,0.02802142544741483,0.028028763048357754
403,0.23936008709978124,0.2440951984705705
404,0.13117271617177842,0.1319329113798046
405,0.15741074727293075,0.15873054011470047
406,0.11331121448718459,0.11379993550731429
407,0.07051438601875763,0.07063160832688294
408,0.13766616919988306,0.1385458762834118
409,0.15777699127381492,0.1591061117526748
410,0.08865084675719183,0.08888418287817451
411,0.1660599008290034,0.16761208113561502
412,0.0019668005508013306,0.001966803086868296
413,0.12422022976207893,0.12486514486097736
414,0.18738093728338284,0.18962141267274815
415,0.11367828823592056,0.11417179925921822
416,0.1555215973937398,0.15679397937415301
417,0.17200308373795142,0.17373008562604791
418,0.10067092421535481,0.10101309499348728
419,0.12168593521929397,0.12229194866456207
420,0.0620434125208626,0.06212320655815544
421,0.04685732146851188,0.046891660162082856
422,0.12290844440970386,0.1235330202332237
423,0.2430108556168731,0.24797145592570077
424,0.09246060755606623,0.09272544815705645
425,0.18056187425766876,0.18256343793544613
426,0.148558645302905,0.14966622927350165
427,0.0538406384898552,0.05389275383543272
428,-0.006164295265807607,-0.0061643733456532126
429,0.09727718525245618,0.09758577909214076
430,0.18898955666590134,0.19128909111019168
431,0.23307506562074673,0.2374387271659432
432,0.09193038066589157,0.09219067568300908
433,0.17394253854929898,0.17572935857511762
434,0.18007537979362953,0.18206059357262083
435,0.09685653863570828,0.09716113144912475
436,0.14187426788646465,0.14283782815248874
437,0.2588282816412637,0.2648521474787996
438,0.14991850919466435,0.1510570704259849
439,0.2264915304463199,0.2304881693032986
440,0.08024483035688583,0.0804177372640154
441,0.13293679540069858,0.13372829991590354
442,0.20719453949727074,0.21023825677756033
443,0.20131147058489612,0.2040990434533806
444,0.1634453765224063,0.16492460787982036
445,0.1753627267683569,0.17719423086493047
446,0.20685371515456044,0.20988217095220885
447,0.17903802891404116,0.18098868355105552
448,0.14110741292975834,0.14205530735563313
449,0.11587278904965884,0.1163955960314366
450,0.17732281238996428,0.1792172258313753
451,0.11288780765675839,0.11337104248531295
452,0.13903729669014384,0.13994376120748536
453,0.11253100902325176,0.11300965296830766
454,0.21402610522017154,0.21738694786757967
455,0.047626919930643594,0.04766298010834037
456,0.24198290286304777,0.2468792778051395
457,0.06551206034282528,0.06560602463879031
458,0.10660586776850663,0.10701249599041399
459,0.1636521879864166,0.16513710321323616
460,0.03554989074190001,0.03556487802960039
461,0.11607847620586667,0.11660408747069997
462,0.11934724843808078,0.11991879242602378
463,0.16416584302683335,0.16566493919531985
464,0.17391892616876048,0.17570500959157082
465,0.15368707360753453,0.15491453150548887
466,0.1225489520763919,0.12316803029562277
467,0.0426387520829684,0.04266462028857916
468,0.1750573616094751,0.1768791945419584
469,0.08842628682284803,0.0886578486915497
470,0.09660486810424214,0.09690708383620154
471,0.20587560147786751,0.20886055005165466
472,0.08448395840368193,0.08468582613717963
473,0.10800547278523126,0.10842840474007318
474,0.17514128512650687,0.17696577252021126
475,0.020855437988422175,0.020858462463765014
476,0.13725934802276415,0.13813121974605486
477,0.10473202778006356,0.10511749599168829
478,0.13831216657873951,0.13920441288934615
479,0.08869981462446355,0.08893353884695014
480,0.05197001709824208,0.05201688137296593
481,0.3073612794390097,0.31762877888954943
482,0.19051660555903294,0.19287317733284942
483,0.23798430967323844,0.2426363163892106
484,0.2117747815205445,0.21502873312945697
485,0.15446849504566448,0.15571495501326774
486,0.10242881801181414,0.10278930622506302
487,0.15086904538322715,0.15202960373322433
488,0.09138980005588555,0.09164551485120732
489,-0.010788106416393274,-0.010788524963880396
490,0.10559075179464486,0.10598582281708978
491,0.15696727306413755,0.15827583076403792
492,0.1069149802948508,0.10732517233813015
493,0.21413794412419387,0.217504158673471
494,0.14222335856036467,0.1431941077929121
495,0.10948354292089765,0.1099241630535673
496,0.07174776155831127,0.07187125618585391
497,0.11341665386198276,0.11390674756472276
498,0.036905522131528486,0.036922291160605164
499,0.13721092593062884,0.13808186819226873
500,0.16521758959240174,0.16674600809411852
501,0.18645841692626025,0.18866549340760763
502,0.17117290134052082,0.17287471909650357
503,0.07163224343449195,0.07175514129447444
504,0.21289269045608242,0.2161994235060572
505,0.16564882306866577,0.16718937572805614
506,0.1772924496154381,0.1791858775290427
507,0.12794539106121058,0.128650485914197
508,0.0718758118195562,0.07199997021687483
509,0.20597557027609445,0.20896494578737396
510,0.11094100700668576,0.11139954854553188
511,0.257906873962436,0.26386483269106437
512,0.15109613690063387,0.15226199273156515
513,0.07667709696093572,0.07682790048979911
514,0.15736693002542454,0.1586856098895012
515,0.15945723152244332,0.16082971730969053
516,0.10983135967175205,0.11027621312456715
517,0.0646073309790563,0.06469744942754752
518,0.1446412344435035,0.1456627723810737
519,0.14230421838468774,0.14327663794381215
520,0.12032595723548355,0.12091176114376848
521,0.22408806910207818,0.227956194866476
522,0.09633973661358755,0.09663946160924541
523,0.05957173388534281,0.059642353535603536
524,0.08756549544195423,0.0877903398946282
525,0.13739881594636522,0.13827336849245328
526,0.11270930615018362,0.1131902405420982
527,0.11603847259240375,0.11656353766885805
528,0.13347867589375825,0.1342799694129556
529,0.17496150790218526,0.176780312237474
530,0.14425090156475795,0.145264121785075
531,0.028113366563443893,0.028120776650809663
532,0.1571347999771946,0.1584475942282027
533,0.0564493357946303,0.05650940981354286
534,0.18814088893747588,0.19040913485451255
535,0.10935138370823479,0.10979040243431877
536,0.22197721761430686,0.22573484450626172
537,0.06461592801164837,0.06470608250030617
538,0.1338122772204814,0.13461963759497692
539,0.14331495115650608,0.144308413436023
540,0.09036870902201923,0.09061592026314438
541,0.22540448515205228,0.2293426418279664
542,0.04546203895278617,0.04549339811815629
543,0.18548333094789018,0.18765547570798682
544,0.23438098334801855,0.238820108314816
545,0.02463071491092132,0.02463569764743243
546,0.11758703849092923,0.11813352674460036
547,0.04749058700113793,0.047526338116978345
548,0.11868703743210517,0.11924909507759905
549,0.19667888030982317,0.19927543257666475
550,0.0756443140237243,0.07578909189761814
551,0.09923459565313,0.09956227164241845
552,0.23455031933647869,0.23899929493441316
553,0.05151571654256522,0.051561361234249016
554,0.135321703977001,0.13615690186905832
555,0.08088346943807474,0.08106054858738808
556,0.17439695596906654,0.17619799204761322
557,0.1992074129891129,0.20190707870126548
558,0.11516213135838997,0.11567532683173663
559,0.06791966422031723,0.06802439388204765
560,0.25227141643346496,0.25783712926111746
561,0.14847749908974575,0.1495832527968878
562,0.13161796942853857,0.13238598687341077
563,0.11371578816830685,0.11420979030245178
564,0.11890629719951278,0.11947149347630208
565,0.07397579369544456,0.07411118066700907
566,0.038174229751366584,0.03819278939165456
567,0.19023063252178843,0.19257645027725762
568,0.21893979555709994,0.2225422533260468
569,0.18709376030168032,0.18932380210973127
570,0.09760603733607323,0.09791778351692433
571,0.05962067399257378,0.05969146808335323
572,0.17878611788204501,0.18072844231794047
573,0.18864103349797048,0.19092768331066037
574,0.2242393508980832,0.22811548067415674
575,0.141094024727657,0.14204164718760667
576,0.23305377076835557,0.23741620915732214
577,0.028656048352319604,0.028663896039796573
578,0.20345162188066318,0.2063305963371427
579,0.042654897371102736,0.04268079499448706
580,0.1898078535519045,0.19213783404644977
581,0.09218384211093623,0.09244630344998576
582,0.06774270065566476,0.06784661233168723
583,0.12772271634676255,0.12842411189750602
584,0.1680027555475719,0.16961069686378497
585,0.2434874256480488,0.24847799814515445
586,0.10887606608137342,0.10930935757165204
587,0.04437816197406015,0.04440732954632766
588,0.10132483245586338,0.10167374223791277
589,0.1466024537372611,0.14766648249125805
590,0.18977312278007466,0.19210180551130943
591,0.26559546280851415,0.27211899730727457
592,0.10988503756548518,0.11033054676140355
593,0.16479638608972544,0.16631301535860257
594,0.13169362857268424,0.13246298056851608
595,0.11028393344542077,0.1107343360048382
596,0.15437449096703104,0.1556186545540464
597,0.08856778059590263,0.08880045935232347
598,0.12031824563752146,0.12090393626179675
599,0.04890551470120467,0.04894456066072488
600,0.05364113005806194,0.053692667537203156
601,0.1367992245624751,0.1376622911935644
602,0.14711807947327823,0.14819347436805713
603,0.07435999970253568,0.0744975118391787
604,0.051133551350188086,0.051178186671810476
605,0.2204537560123669,0.2241329939024845
606,0.12943486635473112,0.13016504433460074
607,0.09525983946374147,0.09554956168467593
608,0.11567521647147273,0.11619533928732013
609,0.26459795441815526,0.2710460887984548
610,0.16897129919096238,0.17060753882250881
611,0.1395610901438356,0.14047791962601464
612,0.11117039979499908,0.11163180585001356
613,0.08359327615256315,0.08378880864875336
614,0.08120339443783735,0.08138258876202968
615,0.1806837738592558,0.18268944858481773
616,0.13619388868753196,0.1370454629807235
617,0.09224463925118073,0.09250762201055608
618,0.19879930550966737,0.2014821427585455
619,0.08781331574480146,0.08804008056264088
620,0.03623596886759495,0.03625184119868698
621,0.09460771555738369,0.09489150708835406
622,0.18855724037486646,0.19084079977178003
623,0.2630097825163954,0.2693391245537626
624,0.15877624161536313,0.1601310381181116
625,0.15089209321345065,0.15205318846868263
626,0.07653536805261697,0.07668533493314852
627,0.10666282832666345,0.10707011169003464
628,0.14602653875282576,0.14707796862440115
629,0.07986762635310989,0.08003810016154676
630,0.12296828092869329,0.12359377498996675
631,0.18999339450069755,0.19233031633988779
632,0.13937351431945275,0.1402866228631306
633,0.14049482137170505,0.1414303255403457
634,0.12342741211589947,0.12405998214254385
635,0.10821532041377452,0.10864073404415661
636,0.12370674162503933,0.1243436428181446
637,0.27122589723949847,0.2781865880305503
638,0.11950178919949458,0.12007556917152803
639,0.11849761626328859,0.1190569718603531
640,0.13428647682097417,0.13510251412729735
641,0.1588999822520825,0.1602579814783307
642,0.15907105614082168,0.16043349163155693
643,0.11216735192218456,0.11264134698017436
644,0.13469398492810172,0.13551752887047358
645,0.12135500471565362,0.1219560579845527
646,0.09148702781747556,0.09174356238670794
647,0.16872683875209077,0.17035590427937589
648,0.16741548497587447,0.16900643046507974
649,0.07669743743467332,0.07684836129222646
650,0.011833975725349121,0.011834528193519172
651,0.26227641813896196,0.2685514234039224
652,0.17775098779100793,0.17965933627423503
653,0.16679352533700154,0.16836660435282616
654,0.17819561130944236,0.18011850369764248
655,0.22623084609854785,0.2302134062637657
656,0.2498289025875617,0.2552303163009076
657,-0.06317352696240565,-0.06325776840110219
658,0.23282735492787324,0.2371768028148164
659,0.05171862466429812,0.051764811415577185
660,0.05783276599098579,0.057897372069305904
661,0.11027682535165637,0.11072714039983772
662,0.12879973573378872,0.12951914573574086
663,0.039251633297853784,0.03927181016193533
664,0.0023790190983643267,0.0023790235865829715
665,0.11317892536235485,0.1136659278077913
666,0.13898939889673537,0.13989491956341701
667,0.14177132443387494,0.14273277162371695
668,0.16365341972479555,0.1651383688481535
669,0.08402476336081625,0.08422334804772953
670,0.1356874777774846,0.136529517452869
671,0.08094962983433021,0.08112714502303203
672,0.18658999488263786,0.1888018141367855
673,0.1735684006529037,0.17534357344911322
674,0.181416489275465,0.18344699579319548
675,0.0856022079503618,0.08581222226868204
676,0.1504081184555025,0.1515579745963178
677,0.22563987650607836,0.2295906467781543
678,0.14724341162284355,0.1483215815986506
679,0.08014176751902424,0.080314007342545
680,0.011990703040275445,0.011991277752129187
681,0.12451004109749307,0.12515950903713152
682,0.0973515455347488,0.09766085030529234
683,0.1972037097351423,0.1998214393669385
684,0.2328911031661278,0.23724420587772566
685,0.08728113252287499,0.08750378689603434
686,0.03011410877092207,0.030123216816280107
687,0.1767863208284781,0.178663371863719
688,0.05225889150420517,0.05230654247629092
689,0.1904775948505838,0.19283269765135555
690,0.0750968361619601,0.07523848618291458
691,0.007228426761375404,0.007228552660791534
692,0.06900819306524962,0.06911804913770028
693,0.2134307708860058,0.2167631170146479
694,0.134256946508702,0.1350724416414059
695,0.20929202556932305,0.21243082510515301
696,0.11487420534332957,0.11538354072388707
697,0.14782576739535278,0.14891689525750867
