draw,r,mean_fisher_z
182,0.28506633086834543,0.2931879237022799
183,0.17410967941794633,0.1759017194069358
184,0.19384665506905607,0.19633093872350973
185,0.022852105284413254,0.022856084463648115
186,0.05294369393324366,0.05299324496683457
187,0.20810452450078376,0.21118924696550714
188,0.09954161161966968,0.09987235056962833
189,0.2145161997390136,0.21790062647608294
190,0.16196221155435353,0.16340111181506722
191,0.0687486900085753,0.0688573090661337
192,-0.03673338561785945,-0.0367499209690342
193,0.22846306010994663,0.23256728557116452
194,0.1836911904520672,0.1858001180519069
195,0.05499160549087736,0.05504713923255033
196,0.12535268025995275,0.1260155085612436
197,0.17349363492215367,0.1752664863947657
198,0.20808381290509,0.21116759789620151
199,0.02131346087661896,0.021316689066459546
200,0.18158155876654702,0.18361768821673444
201,0.16192017280795537,0.16335794091395064
202,0.12931063132529325,0.1300386945497058
203,0.0991997301707096,0.09952705953036407
204,0.13065498424836713,0.13140615160502572
205,0.12972508221755577,0.1304602164252802
206,0.0690478226777036,0.06915786848400378
207,0.24641222087965892,0.251589486772964
208,0.21693779005029223,0.22044041530979366
209,-0.004910970902489649,-0.004911010383395872
210,0.1727719734331384,0.1745225246397598
211,0.0998303668374819,0.10016400403650902
212,0.08113518526427463,0.08131392721502205
213,0.14154915579100075,0.1425060532814719
214,0.18951127131277587,0.1918301854542478
215,0.10454749535092094,0.10493092065917684
216,0.10108022663756848,0.10142660525320313
217,0.19913939549268214,0.2018362514859887
218,0.04774677849964036,0.0477831118613639
219,0.25188303460419464,0.25742239392796046
220,0.14934712413846096,0.15047259905010993
221,0.20172439549095367,0.20452944682245067
222,0.2724185728906584,0.2794744182135516
223,0.13057620458278266,0.1313260045966906
224,0.04581662036306747,0.04584871964860896
225,0.19971114739469195,0.20243168402011832
226,0.12296773121323708,0.12359321683456992
227,0.17516312617031446,0.17698830481645428
228,0.04002381401375417,0.04004520603676756
229,0.10610590192007131,0.10650681002664107
230,0.22493340246123547,0.22884639909687546
231,0.04277028186959227,0.04279639038131976
232,0.032949772920220964,0.03296170507986308
233,0.19486795864041218,0.19739233644884627
234,0.12548706187989545,0.12615203780609469
235,0.16520978566425887,0.16673798517590954
236,0.057248103852315164,0.05731076772440935
237,0.11285557875923793,0.11333839769250473
238,0.11420566344434038,0.11470611133350363
239,0.19816951433261595,0.20082652270880857
240,0.16462447549378909,0.16613631085269304
241,0.12267418769764182,0.12329517739531444
242,0.18512767806765582,0.18728717610362425
243,0.17338220435847201,0.17515159996535823
244,0.15088131234079122,0.15204215643187985
245,0.04031262118551153,0.040334479949872264
246,0.14117109669075745,0.14212028550008834
247,0.13543549329275908,0.13627281557779566
248,0.020675589777781844,0.02067853666745395
249,0.18861488997111495,0.19090057526579735
250,0.13638270042226472,0.13723784817470913
251,0.022414803444866297,0.02241855848425616
252,0.14815246407848862,0.14925090706239533
253,0.05611900425323039,0.056178028483592955
254,0.23144388033022445,0.2357145305454873
255,0.14536190262366794,0.14639891840075564
256,0.04261954700048052,0.04264538024222437
257,0.10693926366474589,0.10734973656084172
258,0.17478832549203338,0.1766016666230363
259,0.07019523191256791,0.0703108666108448
260,0.21112905065052828,0.21435277903083025
261,0.12820456762612972,0.1289139847041285
262,0.1296328632017636,0.13036642007025995
263,0.009032752804044215,0.009032998478714731
264,0.08754479933998949,0.08776948391271094
265,0.026210695507518568,0.026216700237019528
266,0.162631416883342,0.16408842107425475
267,0.05755159503296594,0.05761526213818005
268,0.000887601480986349,0.0008876017140813744
269,0.14295452694207303,0.14394045055811786
270,0.10734286947016734,0.1077580292488125
271,0.1842251813856837,0.18635281252076943
272,0.11182414359751129,0.11229377909137164
273,0.015245480082619285,0.015246661389219105
274,0.143803370717073,0.14480711077687722
275,0.21008978791882235,0.213265278660497
276,0.12236708549188953,0.12298339492476949
277,0.12209456170343178,0.12270673777311443
278,0.12257790730553578,0.12319742711778435
279,0.19291198559635298,0.1953599588308102
280,0.17063394824525546,0.1723195506365719
281,0.08325244293387361,0.08344558681773462
282,0.11688379648082457,0.11742048454949625
283,0.12359788779659976,0.12423309878290476
284,0.1094859307792767,0.10992657988224844
285,0.24420253160138938,0.24923831272825403
286,0.2649047823460805,0.2713760444026297
287,0.1285712265558815,0.1292867887357419
288,0.17733896315579192,0.17923390096760183
289,0.0910122397967365,0.0912647878425037
290,0.11208212129731578,0.11255503119697384
291,0.05022981219466604,0.050272120101612285
292,0.16280214775407922,0.16426379528481258
293,0.1265060742125511,0.12718748814826436
294,0.13306999318043705,0.13386389638421395
295,0.18508860430820537,0.18724671597695935
296,0.132778486886135,0.13356714686383123
297,0.15238760482316624,0.1535838985230263
298,0.11176866874449441,0.11223760211395843
299,0.11468256766883084,0.11518934469513041
300,0.10413407651708248,0.1045129513878293
301,0.04164947335288157,0.041673581266683406
302,0.06229209000268032,0.06237284886618546
303,0.1775601490704258,0.1794622781012544
304,0.0956740583322995,0.09596759044779894
305,0.021050247146187598,0.021053357185142563
306,0.3299081826977869,0.34272521976090176
307,0.18889847491556572,0.19119463737649658
308,0.1901158301185192,0.19245734015404617
309,0.15162724037186306,0.1528055492937164
310,0.1494218575481441,0.15054903825621907
311,0.10975006409314204,0.1101939256526894
312,0.15147435022728045,0.15264906507504372
313,0.07440783644721234,0.07454561473561623
314,0.19851599847947501,0.20118719568010282
315,0.1202673910311999,0.1208523349660266
316,0.08026220203111471,0.08043522154799378
317,0.10896172816462336,0.10939604809288508
318,0.13326304566590388,0.13406043413758026
319,0.07027201964569284,0.07038803499730742
320,0.16384177373730802,0.16533191239780679
321,0.1705268312679001,0.17220922339345576
322,0.20028847627014063,0.2030330682385268
323,0.08837683298172658,0.0886080053327534
324,0.15672343590530396,0.1580258438084331
325,0.17956799836107784,0.18153625727268824
326,0.09213269394782074,0.09239471715692114
327,0.03685971500209254,0.03687642163357974
328,0.15696035360798993,0.15826873652253118
329,0.0720098376300881,0.07213469332342978
330,0.18794724262483573,0.19020839009178286
331,0.0870008581509988,0.08722136795906746
332,0.23798990545879245,0.24264224813624255
333,0.14203594010170442,0.14300282526646624
334,0.1578040699930661,0.15913388188865113
335,0.21879463135001304,0.22238978547285046
336,0.028076304928287176,0.028083685739057805
337,-0.038235342826895835,-0.0382539917985847
338,0.14967609762453243,0.15080909446436705
339,-0.07675794881958388,-0.07690923102573154
340,0.15426700735108426,0.15550854878070405
341,0.15518126461833318,0.1564452298506402
342,0.04113064096720309,0.04115385851307486
343,0.15264431463051994,0.15384672189747964
344,0.2611302695618774,0.26732100496692307
345,0.2569483053811875,0.26283823226210035
346,-0.03406147990754768,-0.03407466161739005
347,0.13074691232119137,0.1314996773537715
348,0.22149405994213311,0.22522670319400145
349,0.11778955308502864,0.11833888567042364
350,0.10309118732163138,0.10345874457373615
351,0.17836477541699766,0.1802932209899212
352,0.1755440809782705,0.17738134518331344
353,0.07442353279240288,0.07456139848639091
354,0.09201037950472249,0.09227135696863865
355,0.19662649677660593,0.19922094175929098
356,0.08726132000986646,0.08748382232754229
357,0.09371780563734848,0.09399363602045212
358,0.1509415153549601,0.15210376247785926
359,0.19468782693751688,0.19720510133974928
360,0.2238432837659438,0.2276984825164356
361,0.1562017554310216,0.15749107181148775
362,0.028795943705402262,0.02880390692769153
363,0.14700431588557342,0.14807719602905936
364,0.09974408808929572,0.10007685752771005
365,0.08585548288513098,0.08606737241424949
366,0.12475099420094583,0.12540426386123613
367,0.09132697293470157,0.0915821589390816
368,0.2622964412946724,0.26857292579908826
369,0.3213597274427769,0.3331626924102499
370,0.062901705139699,0.06298486211779102
371,0.05100460025773835,0.051048898388808134
372,0.0652009571030937,0.06529358682674459
373,0.10780097353316438,0.10822149643197716
374,0.25119330086912395,0.256686071999882
375,0.16028090498498693,0.16167499452056722
376,0.031200684497064774,0.031210814857093063
377,0.11145227600843953,0.11191721838784506
378,0.1357629575540905,0.13660641376216573
379,0.2141935937489692,0.21756248348083806
380,0.09786984368898327,0.0981841342413397
381,0.26602003140286923,0.27257584383476824
382,0.05358950025279451,0.05364088888891718
383,0.12215938290925876,0.12277254042535055
384,0.16261001500963124,0.1640664378430629
385,0.2613331794200956,0.2675387759570375
386,0.30094174638895993,0.31055481211120173
387,0.06098165402663273,0.0610574152298444
388,0.2552412480845996,0.2610113598181949
389,-0.059822095449824794,-0.05989361051133351
390,0.11280649921509453,0.11328868526725196
391,0.17531519857150968,0.177145195125468
392,0.2966630777989958,0.30585666986592064
393,0.17739112226804263,0.17928775421461046
394,0.09954863935637634,0.09987944864278878
395,0.07323791539340167,0.07336928275063255
396,0.12602493850330726,0.12669855741703903
397,0.06914281444171386,0.0692533159297556
398,0.18215820901102692,0.18421406461621795
399,0.14849890700611357,0.14960514337301917
400,0.06969320141209531,0.06980636799474547
401,0.23426138903225466,0.23869356601438652
402,0.14645877064593,0.14751964665506392
403,0.1722211043071916,0.17395476167904758
404,0.04409643018064605,0.04412504533823534
405,0.13988633219753863,0.1408096377208543
406,0.09314708800092072,0.09341789234310591
407,0.10190362903725186,0.10225857752492934
408,0.253335899963822,0.2589742884168441
409,0.13179792148890493,0.1325691156663452
410,0.008299225284794652,0.008299415834970961
411,0.07168920344220413,0.0718123953164503
412,0.16278232588624972,0.1642434338112101
413,0.16025502226608085,0.16164842945619334
414,0.08384297855666106,0.08404027350216119
415,0.05576614281409591,0.0558240592687611
416,0.1076715255269231,0.1080905282650039
417,0.029075878488576023,0.029084076294856213
418,0.13615694614670174,0.1370078224433887
419,-0.012839524658484043,-0.012840230274682729
420,0.14665144340108205,0.14771654854838492
421,0.14335177126189289,0.14434600585712162
422,0.19153072490143405,0.19392570350184152
423,0.20736187327660408,0.2104131026813433
424,0.1700445060472622,0.17171249440785055
425,0.10775130159691704,0.10817124074089776
426,0.18729800240020944,0.18953546123110762
427,0.15827680859276555,0.15961873045448668
428,0.14282396219220475,0.14380716446098682
429,0.17186459931253886,0.17358738272483148
430,0.11955197302517247,0.12012648034867467
431,-0.02693149696021558,-0.026938010983123584
432,0.08857287084514189,0.08880558984878163
433,0.15300488712928362,0.1542159170866756
434,0.004918334194979534,0.004918373853741651
435,0.15696196234284215,0.15827038589259215
436,0.03373418351878579,0.033746988708876005
437,0.11458193645427289,0.11508737352286655
438,0.04390686253568441,0.043935109950271126
439,0.16700386226842442,0.16858296813596324
440,0.19536616541264762,0.19791026096576833
441,0.19085986098743093,0.1932293851964308
442,0.061405091046399435,0.061482443830413715
443,0.15468788442851342,0.15593971490359285
444,0.06294033612280925,0.06302364665099996
445,0.07899791711497738,0.07916286853581486
446,0.20635554691836847,0.20936178999577548
447,0.07721025947619839,0.07736423831477988
448,0.01900768727235284,0.01900997687826495
449,0.20432656175417355,0.20724348578890753
450,0.17961064164116355,0.18158032173406033
451,0.1955392442127891,0.19809021430050247
452,0.06901170733346253,0.06912158022225574
453,0.22219585397283448,0.22596482401392112
454,0.1309988859006022,0.13175604187324394
455,0.09173114711644222,0.09198974772970572
456,0.13137395933130191,0.13213768331111775
457,0.014762757190917937,0.014763829791357522
458,0.24219328301665688,0.2471027552213161
459,0.046576970188383186,0.04661069567743805
460,0.08295113647212227,0.08314218508936722
461,0.2425562181439927,0.24748834184026805
462,0.11334652921662328,0.11383570970021349
463,0.1385828267290262,0.1394803623607058
464,0.1333573992750396,0.13415649490174972
465,0.044534422309408274,0.04456389932053504
466,0.12250260666104507,0.12312097851223479
467,0.14692036986260265,0.1479913969229263
468,0.12518340962450333,0.12584353937052886
469,0.11317507520087518,0.11366202768956706
470,0.09901938889363504,0.09934492924070758
471,0.07063961385966107,0.07075746306461435
472,0.1776152095327353,0.17951913157335228
473,0.11114491891861067,0.11160600619240323
474,0.19230782633866525,0.19473252255895707
475,0.07639477378982311,0.07654391379385692
476,0.0150566497920187,0.015057787741210193
477,0.23357782725839069,0.2379704356833806
478,0.23507776234728509,0.23955751700529163
479,0.18205542164627103,0.18410775160440662
480,0.06938784650226275,0.0694995292457406
481,0.16571619485866432,0.1672586491207742
482,0.1498278053148044,0.15096428234355652
483,0.008981682324057676,0.00898192385503449
484,0.11222842119935826,0.11270319482060437
485,0.19690951941893348,0.1995153637304405
486,0.11679758553149217,0.11733308038049826
487,0.10065541098253197,0.10099742295474662
488,0.054120590721239724,0.05417352420735526
489,0.22716336260225173,0.23119644264409533
490,0.3681554575648293,0.38628767178346507
491,0.12995968477887587,0.13069884198674186
492,0.14768078142574556,0.14876867345294179
493,0.24884829296425223,0.2541847009403099
494,0.006302709211578045,0.006302792670142101
495,-0.039511546644488686,-0.03953212723830506
496,0.1405954148590596,0.14153294608423703
497,0.020298181775320983,0.02030097019113848
498,0.05003049111424257,0.05007229685829482
499,0.0930302749634722,0.0933000582135604
500,0.10115113086992435,0.1014982419261919
501,0.13902489120113667,0.13993111119828996
502,0.15256416277152055,0.15376465895215718
503,0.1569158792562108,0.1582231391263744
504,0.1658069842167969,0.167352003570278
505,0.06668026007355894,0.0667793504164356
506,0.25044222220872103,0.2558845712399487
507,0.08847241979953965,0.08870434542559603
508,0.31521590302557534,0.32632625713179625
509,0.19175322490744115,0.194156686749024
510,0.31763015545018375,0.32900913016757716
511,0.11698706667356261,0.11752518642479823
512,0.07790080455204075,0.07805896208549604
513,0.033709456940998,0.03372223398097186
514,0.20989518049395284,0.21306169378446466
515,0.05055757304834432,0.050600715434079416
516,0.02055164212803314,0.02055453632717747
517,0.3363024173908857,0.34991754547638554
518,0.2544303548751205,0.26014414874597847
519,0.014419184949300215,0.014420184385474115
520,0.221045467565781,0.22475501690179897
521,0.1537946725340693,0.15502473523572613
522,0.05302080163524118,0.053070569728646426
523,0.13280603116563497,0.13359518557185565
524,0.041760788685360914,0.04178509054937605
525,-0.06016264654005328,-0.060235391704333535
526,0.17562083897197608,0.17746054483911122
527,0.15178000570256334,0.15296191318158273
528,0.2883064912790676,0.2967182419842594
529,0.03324519642061525,0.03325745255706678
530,0.14213392011317694,0.1431028240665374
531,0.10764558944326177,0.10806428804764415
532,0.1578155704347523,0.15914567605145266
533,0.07811649115804895,0.07827596925676923
534,0.10150300940608832,0.10185377074280498
535,0.24421015436024834,0.24924641891356206
536,0.008676417082819647,0.008676634813497385
537,0.15485660216461591,0.1561125733691483
538,0.2491133133359114,0.2544672360739395
539,0.15236947206297405,0.1535653347259645
540,0.16845319360786867,0.17007425389890157
541,0.16931775660343307,0.1709642002772927
542,0.20250357506375907,0.20534181159555479
543,0.14320025041823342,0.14419130940194538
544,0.20981362307090526,0.21297637920363113
545,0.18399865383648356,0.18611833690396865
546,0.18017656480318595,0.18216517165647378
547,0.14480048254568276,0.1458254271456537
548,0.1991185440169581,0.20181453906169003
549,0.08913631005588869,0.0893735129060807
550,0.02442518126447912,0.024430040272625853
551,0.2094853365032672,0.21263300012451322
552,0.2633673813433047,0.2697233371095359
553,0.10364479389861495,0.10401833030643749
554,0.0929714977971319,0.09324076823843255
555,0.22316262516244428,0.22698203475561776
556,0.08762388796133853,0.0878491839141892
557,0.14368113695648455,0.1446822981583226
558,0.17720049048456096,0.17909093567527118
559,0.1400026107847957,0.14092823905067445
560,0.09208646197939918,0.09234808959210143
561,0.17891366864534847,0.18086020790473462
562,0.14889520294101122,0.15001039986467354
563,0.1567513135160145,0.15805442352576177
564,0.06020907117914708,0.0602819851205195
565,0.1775079699238177,0.17940840083243254
566,0.08904321140954212,0.08927966942532116
567,0.19624136095927308,0.1988203485303441
568,0.25676581398436105,0.26264285044169106
569,0.06387386347666466,0.06396094243451518
570,0.03818479245147471,0.03820336751122395
571,0.18745543031688938,0.18969861757285233
572,0.05773859612243094,0.05780288669654698
573,0.08781749968192161,0.08804429701512764
574,0.19338643935571098,0.1958527987931963
575,0.20166905422881748,0.20447175871769355
576,0.10416973756003434,0.10454900351050271
577,0.08601547215802478,0.08622855198351331
578,0.16028701164952935,0.1616812622079355
579,0.012280650928092962,0.012281268350245064
580,0.0682119542597361,0.06831804439301926
581,0.19587493159849112,0.19843927100300765
582,0.16645717328076853,0.1680206471343113
583,0.1496126792929904,0.15074422344738023
584,0.13146969331714126,0.13223509984585236
585,0.07492222239164693,0.07506288440110281
586,0.20202734531168332,0.2048452675624562
587,0.10116869417885717,0.10151598682448805
588,0.20071052186267355,0.20347279070336866
589,0.10227235185868626,0.10263118363592556
590,0.13335348839107955,0.13415251320865612
591,0.14046640493897028,0.1414013370249783
592,0.1743938435141881,0.1761947819619752
593,0.09437863972061887,0.09466036741348738
594,0.12193569653492421,0.12254547172503626
595,0.12167872198132294,0.12228462701797857
596,0.07868814478763476,0.07885115854695009
597,0.20236089500917784,0.2051930348465819
598,0.13558632178504543,0.13642646557699176
599,0.0831684348470824,0.08336099300526853
600,0.19655820909177388,0.19914990875144178
601,0.20358624596527478,0.20647103748837295
602,0.07903321606246898,0.07919838925549433
603,0.09643964010106963,0.09674030200208301
604,0.07322054209321746,0.07335181578348825
605,0.17191870020051297,0.1736431307862558
606,0.16927177993320178,0.17091686700135167
607,0.19118916969823843,0.1935711656027284
608,0.11636386585838993,0.11689338476821125
609,0.16807027957664625,0.16968018292001963
610,0.20567908765052334,0.20865534704256763
611,0.029394264934026904,0.029402735097314576
612,0.16832452862521605,0.1699418341802753
613,0.12583592821715306,0.12650650141515488
614,0.15589604650909475,0.15717773268448568
615,0.07693189866669324,0.07708421417368225
616,0.2402708304291767,0.24506151622224012
617,-0.03913833093585529,-0.03915833347163241
618,0.23130160841557776,0.23556421155169877
619,0.14255682899865238,0.14353447924497723
620,0.030267054843964893,0.030276302422748445
621,0.18395724875663844,0.18607548125083054
622,0.12213710826704549,0.12274992840744466
623,0.19738652524749783,0.20001165925830428
624,0.2337045286357949,0.23810445281499382
625,0.15291571678534707,0.15412461045473838
626,0.1631504947772102,0.16462164732053947
627,0.12888267207555487,0.1296034820653379
628,0.23165346352823982,0.23593598709006908
629,0.1888179680962324,0.1911111528798525
630,0.07055186025788847,0.0706692699295335
631,0.17633833251396158,0.17820096845872113
632,0.11162738066507713,0.11209452898979384
633,0.10635124548511861,0.10675495377355132
634,0.13189401300708742,0.1326669071287135
635,0.12937806389442488,0.13010727445800557
636,0.22085505796623442,0.22455483459790285
637,0.11086734778414736,0.11132497205173049
638,0.07468115209610997,0.0748204576558365
639,0.2413059796412534,0.2461603764343703
640,0.1460786025899634,0.14713116726045797
641,0.17382019865938905,0.17560320444904673
642,0.15903604440881425,0.16039757118289086
643,0.025011995762262727,0.025017213555236142
644,0.13859969158721494,0.1394975574950766
645,0.10359165465304736,0.10396461432653997
646,0.20011986855319697,0.20285742024921344
647,0.2651015937175777,0.2715877211309243
648,0.1472566035077284,0.14833506585683662
649,0.18402257615733547,0.18614309762036216
650,0.08913352350348742,0.08937070403712176
651,0.08835131531721754,0.08858228685296211
652,0.08157217946405967,0.0817538329033186
653,0.059830320591903886,0.059901865198383544
654,0.09499211746012075,0.09527939495366151
655,0.13207375873859176,0.13284983949614493
656,0.1563537797586482,0.15764690193821415
657,0.18340539636119071,0.18550435987277622
658,0.22728356325426063,0.23132318718033523
659,0.14965906534102236,0.15079167190890747
660,0.3013759927097314,0.3110323714848629
661,0.13044175006457973,0.13118922028676544
662,0.22594678614291447,0.22991404406162602
663,0.14309415083478552,0.14408299023727233
664,0.16063600308855058,0.16203947692605064
665,0.1501814324556676,0.15132604975662728
666,0.12422031876268082,0.12486523525644243
667,0.14589218586121608,0.1469406911547602
668,0.08426997667458874,0.08447031004632581
669,0.14291211123944367,0.1438971502327038
670,0.1411425440679526,0.14209115239289732
671,0.23799614006914177,0.2426488570817523
672,0.1539301557219485,0.1551635035759114
673,0.01747222109511403,0.01747399938539043
674,0.29018283516456955,0.29876589872087067
675,0.11701412517118044,0.1175526204709005
676,0.0811168681507256,0.08129548874996466
677,0.20632117463716287,0.20932588922041778
678,0.13391525333890386,0.13472449266472378
679,0.09906988409123163,0.09939592469556927
680,0.15637538634033854,0.15766905003835893
681,0.23960082315320028,0.2443505809368424
682,0.07477460280773074,0.07491443315071718
683,0.13503345523373592,0.13586328792241317
684,0.16567782314133417,0.16721919414746672
685,0.04721274736540095,0.04724787411290607
686,0.2636890416342594,0.2700690028971911
687,0.12397274359498547,0.12461378780951073
688,0.09674327137598462,0.09704679281089552
689,0.14361006783182562,0.14460973169289515
690,0.10657445581630969,0.1069807230511535
691,0.11634665142577966,0.11687593407863323
692,0.1316356731220586,0.1324040027023387
693,0.0985203111833964,0.09884093481035872
694,0.08806504683248231,0.08829377353546992
695,0.11789145930474455,0.11844222692669468
696,0.028239879321092468,0.028247389929705442
697,0.11159085098853214,0.11205753853817968
