"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"FAP_high_myofibroblast","Tumor_epithelial","MPZL1","MPZL1",0.0733362464900306,0.85,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"FAP_high_myofibroblast","Tumor_epithelial","IGFBP3","TMEM219",0.0702587571730777,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"FAP_high_myofibroblast","Tumor_epithelial","LAMA4","ITGA2_ITGB1",0.0625453507312483,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","COL4A2","ITGA2_ITGB1",0.0605506117479082,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","LAMC1","ITGA2_ITGB1",0.0597713986547181,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","LAMA4","ITGA3_ITGB1",0.0551213216248748,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","COL4A2","ITGA3_ITGB1",0.0533498803029762,0,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","LAMC1","ITGA3_ITGB1",0.0526581378553322,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","TNC","SDC4",0.0525005896582836,0,"TNC_SDC4","TNC - SDC4","TENASCIN","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","COL4A1","ITGA2_ITGB1",0.0508349844958412,0,"COL4A1_ITGA2_ITGB1","COL4A1 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","LAMB1","ITGA2_ITGB1",0.0507038101734037,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","THBS1","ITGA3_ITGB1",0.0488930346523845,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","CD99","PILRB",0.0483853171560153,0,"CD99_PILRB","Cd99 - Pilrb","CD99","Cell-Cell Contact","uniprot;PMID:18234675"
"FAP_high_myofibroblast","Tumor_epithelial","LAMB2","ITGA2_ITGB1",0.0463519140562209,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","COL4A1","ITGA3_ITGB1",0.0447346265890948,0,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","LAMB1","ITGA3_ITGB1",0.0446184536273924,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","LAMB2","ITGA3_ITGB1",0.0407664324578647,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","THBS3","SDC4",0.0346361094736087,0,"THBS3_SDC4","THBS3 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","THBS3","CD47",0.032895782184496,0,"THBS3_CD47","THBS3 - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","GRN","SORT1",0.0306559257074802,0,"GRN_SORT1","GRN - SORT1","GRN","Secreted Signaling","PMID: 29555433"
"FAP_high_myofibroblast","Tumor_epithelial","LAMA4","DAG1",0.0293730238330492,0,"LAMA4_DAG1","LAMA4 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","HSPG2","DAG1",0.0290602928678359,0,"HSPG2_DAG1","HSPG2 - DAG1","HSPG","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","SPP1","CD44",0.0288534218029212,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263"
"FAP_high_myofibroblast","Tumor_epithelial","LAMC1","DAG1",0.02802631524967,0,"LAMC1_DAG1","LAMC1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","IGF2","ITGA6_ITGB4",0.0251325439473095,0,"IGF2_ITGA6_ITGB4","IGF2 - (ITGA6+ITGB4)","IGF","Secreted Signaling","PMID: 28190785; PMID: 28873464"
"FAP_high_myofibroblast","Tumor_epithelial","LAMB1","DAG1",0.0236534444378013,0,"LAMB1_DAG1","LAMB1 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","LAMB2","DAG1",0.0215705190928616,0,"LAMB2_DAG1","LAMB2 - DAG1","LAMININ","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","LPAR1","ADGRE5",0.0204206786892468,0,"LPAR1_ADGRE5","LPAR1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748"
"FAP_high_myofibroblast","Tumor_epithelial","THBS3","ITGA3_ITGB1",0.014532557864581,0,"THBS3_ITGA3_ITGB1","THBS3 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","WNT2","FZD5_LRP5",0.0103726156558399,0,"WNT2_FZD5_LRP5","WNT2 - (FZD5+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"FAP_high_myofibroblast","Tumor_epithelial","WNT5A","FZD5",0.00979627539690917,0,"WNT5A_FZD5","WNT5A - FZD5","ncWNT","Secreted Signaling","KEGG: hsa04310"
"FAP_high_myofibroblast","Tumor_epithelial","AGRN","DAG1",0.00667106581341136,0.98,"AGRN_DAG1","AGRN - DAG1","AGRN","ECM-Receptor","KEGG: hsa04512"
"FAP_high_myofibroblast","Tumor_epithelial","JAM3","F11R",0.00414390156488638,0,"JAM3_F11R","JAM3 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
